Date,Open,High,Low,Close,Adj Close,Volume
2006-09-14,159.750000,163.179993,159.520004,162.520004,133.160049,5496800
2006-09-15,162.500000,163.750000,161.520004,162.710007,133.315750,6845100
2006-09-18,162.020004,164.800003,162.000000,163.220001,133.733627,5733300
2006-09-19,163.080002,164.220001,162.309998,163.389999,133.872833,4851400
2006-09-20,164.630005,167.160004,164.229996,166.600006,136.503052,6403800
2006-09-21,167.500000,169.690002,165.860001,167.149994,136.953659,8052600
2006-09-22,166.949997,168.330002,165.759995,167.520004,137.256805,5103900
2006-09-25,167.899994,169.419998,167.000000,168.690002,138.215439,4780000
2006-09-26,167.940002,169.919998,167.020004,168.679993,138.207291,6095300
2006-09-27,168.929993,169.899994,167.250000,169.000000,138.469406,5185300
2006-09-28,168.949997,170.000000,167.800003,170.000000,139.288788,4413800
2006-09-29,170.050003,171.149994,169.100006,169.169998,138.608719,4394400
2006-10-02,168.509995,171.449997,168.509995,170.690002,139.854141,4143700
2006-10-03,170.440002,174.399994,170.100006,174.199997,142.730087,5823500
2006-10-04,173.309998,176.660004,173.309998,176.559998,144.663681,8069400
2006-10-05,176.520004,176.520004,174.690002,175.500000,143.795212,5749400
2006-10-06,174.320007,176.000000,173.800003,175.649994,143.918121,4898200
2006-10-09,175.399994,177.490005,175.320007,177.449997,145.392853,3985500
2006-10-10,177.050003,179.850006,176.789993,178.860001,146.548218,6559900
2006-10-11,177.300003,178.970001,176.750000,178.970001,146.638351,5615300
2006-10-12,179.270004,181.919998,178.610001,181.509995,148.719452,5754200
2006-10-13,181.210007,183.960007,180.649994,183.850006,150.636734,5163300
2006-10-16,183.820007,185.479996,183.089996,185.220001,151.759262,4699100
2006-10-17,184.220001,184.710007,182.139999,183.070007,149.997650,5867200
2006-10-18,184.070007,184.649994,181.850006,182.970001,149.915649,6127000
2006-10-19,181.250000,182.630005,179.899994,180.050003,147.805939,5560400
2006-10-20,179.720001,180.690002,178.850006,180.399994,148.093262,4206600
2006-10-23,180.229996,184.869995,180.210007,184.699997,151.623199,4695800
2006-10-24,184.520004,188.250000,184.399994,187.839996,154.200867,5516100
2006-10-25,188.639999,189.690002,187.160004,188.610001,154.833023,5224400
2006-10-26,189.179993,193.600006,188.289993,193.380005,158.748734,5732100
2006-10-27,192.009995,193.229996,188.389999,188.669998,154.882294,5703200
2006-10-30,188.000000,190.550003,186.699997,189.750000,155.768814,5354900
2006-10-31,190.000000,191.020004,188.880005,189.789993,155.801697,4548300
2006-11-01,191.000000,192.210007,184.750000,185.000000,151.869522,7731800
2006-11-02,184.509995,187.789993,182.699997,187.389999,153.831512,6191000
2006-11-03,188.899994,188.949997,185.300003,187.130005,153.618011,4153100
2006-11-06,187.679993,191.699997,187.679993,190.000000,155.974121,4639000
2006-11-07,190.199997,191.419998,188.559998,188.679993,154.890427,3697900
2006-11-08,187.649994,189.919998,186.500000,188.770004,154.964355,3989800
2006-11-09,188.399994,189.000000,184.779999,184.779999,151.688828,4488400
2006-11-10,185.460007,187.070007,184.600006,187.059998,153.560562,3319800
2006-11-13,187.649994,189.800003,187.229996,187.729996,154.110565,3382300
2006-11-14,188.399994,190.940002,185.399994,190.360001,156.269547,4702800
2006-11-15,190.369995,194.320007,189.839996,193.110001,158.527115,5090900
2006-11-16,194.000000,196.800003,194.000000,196.720001,161.490646,4784000
2006-11-17,195.979996,197.000000,194.880005,195.039993,160.111450,3397300
2006-11-20,195.350006,198.110001,195.029999,197.449997,162.089844,3344800
2006-11-21,199.000000,199.889999,198.289993,199.759995,163.986160,3447600
2006-11-22,200.000000,202.470001,199.990005,202.289993,166.063171,3057200
2006-11-24,200.229996,203.350006,199.149994,201.600006,165.496719,1978600
2006-11-27,201.350006,202.100006,193.110001,193.110001,158.527115,6328200
2006-11-28,193.000000,197.490005,191.500000,197.119995,161.818939,5864900
2006-11-29,197.990005,199.449997,193.059998,196.220001,161.080231,5915000
2006-11-30,195.979996,196.449997,193.179993,194.800003,159.914459,4082500
2006-12-01,195.699997,196.429993,191.520004,194.500000,159.668198,4820900
2006-12-04,195.649994,200.080002,195.389999,200.050003,164.224304,4259100
2006-12-05,199.699997,202.250000,198.210007,201.610001,165.504913,3733000
2006-12-06,202.000000,205.050003,201.000000,205.000000,168.287811,4133200
2006-12-07,206.699997,206.699997,200.000000,200.199997,164.347412,5237500
2006-12-08,200.240005,205.259995,200.000000,205.100006,168.369904,4968600
2006-12-11,205.500000,205.500000,201.839996,202.520004,166.251938,5905800
2006-12-12,200.210007,203.850006,198.440002,200.000000,164.183228,8926200
2006-12-13,200.720001,201.779999,198.000000,198.309998,162.795853,5823000
2006-12-14,199.199997,200.800003,197.630005,200.130005,164.289993,5081500
2006-12-15,200.610001,201.949997,199.800003,199.839996,164.051895,5451400
2006-12-18,200.500000,203.589996,199.639999,203.240005,166.843002,6018800
2006-12-19,201.979996,202.669998,200.429993,201.240005,165.201172,4865700
2006-12-20,201.789993,204.309998,201.240005,201.369995,165.307831,4336800
2006-12-21,202.360001,202.690002,197.699997,198.100006,162.623489,4661800
2006-12-22,199.100006,199.149994,195.660004,198.089996,162.615311,3500600
2006-12-26,198.899994,200.600006,198.289993,199.860001,164.068253,2575600
2006-12-27,199.860001,202.289993,199.720001,201.949997,165.783981,2887200
2006-12-28,202.330002,202.479996,199.759995,200.800003,164.839905,2395600
2006-12-29,200.929993,202.399994,199.320007,199.350006,163.649658,2762500
2007-01-03,200.600006,203.320007,197.820007,200.720001,164.774277,6494900
2007-01-04,200.220001,200.669998,198.070007,198.850006,163.239136,6460200
2007-01-05,198.429993,200.000000,197.899994,199.050003,163.403351,5892900
2007-01-08,199.050003,203.949997,198.100006,203.729996,167.245239,7851000
2007-01-09,203.539993,204.899994,202.000000,204.080002,167.532547,7147100
2007-01-10,203.399994,208.440002,201.500000,208.110001,170.840851,8025700
2007-01-11,208.339996,213.169998,207.600006,211.880005,173.935745,9039400
2007-01-12,210.899994,214.220001,210.399994,213.990005,175.667877,6618900
2007-01-16,210.850006,215.130005,210.850006,213.589996,175.339478,5846600
2007-01-17,212.199997,214.089996,210.850006,213.229996,175.043930,5306300
2007-01-18,213.750000,214.809998,209.100006,209.679993,172.129715,6423200
2007-01-19,209.080002,211.440002,208.839996,210.289993,172.919083,5333700
2007-01-22,211.089996,213.250000,209.600006,212.970001,175.122772,4980700
2007-01-23,212.820007,213.419998,210.649994,212.639999,174.851517,6293400
2007-01-24,213.509995,220.169998,213.029999,220.100006,180.985779,6386800
2007-01-25,219.830002,220.509995,212.509995,213.070007,175.205078,7853800
2007-01-26,214.559998,214.899994,210.600006,213.500000,175.558640,7458200
2007-01-29,213.899994,215.080002,210.130005,211.039993,173.535797,5890700
2007-01-30,211.080002,212.309998,208.369995,208.779999,171.677414,6001000
2007-01-31,208.300003,212.750000,207.289993,212.160004,174.456787,7235100
2007-02-01,213.440002,213.899994,209.729996,212.000000,174.325180,5734500
2007-02-02,211.000000,213.899994,211.000000,213.429993,175.501053,3527000
2007-02-05,213.300003,213.720001,211.500000,212.550003,174.777466,2995700
2007-02-06,213.289993,215.860001,212.699997,214.649994,176.504272,3803100
2007-02-07,215.029999,215.850006,213.100006,213.550003,175.599747,3621700
2007-02-08,212.089996,215.210007,209.809998,213.899994,175.887527,5410500
2007-02-09,215.770004,219.259995,210.580002,213.279999,175.377747,9109300
2007-02-12,213.750000,214.000000,209.869995,211.130005,173.609802,5384400
2007-02-13,211.979996,213.300003,210.470001,212.529999,174.761002,4022000
2007-02-14,213.699997,219.100006,212.789993,217.399994,178.765533,7696400
2007-02-15,217.940002,218.839996,216.410004,216.820007,178.288620,3627200
2007-02-16,215.960007,217.500000,215.020004,216.919998,178.370865,3118500
2007-02-20,218.330002,221.899994,215.970001,220.940002,181.676468,6225500
2007-02-21,219.250000,221.500000,218.160004,220.149994,181.026886,5225500
2007-02-22,221.000000,222.750000,218.000000,218.970001,180.056610,4273400
2007-02-23,219.160004,219.800003,215.550003,216.500000,178.025513,5507400
2007-02-26,217.990005,218.369995,212.660004,214.000000,175.969788,5552700
2007-02-27,209.750000,210.399994,194.649994,196.000000,161.168610,18817600
2007-02-28,200.399994,203.850006,197.789993,201.750000,165.896774,15940000
2007-03-01,197.119995,202.699997,194.080002,199.660004,164.178207,14141300
2007-03-02,198.199997,200.919998,195.589996,195.669998,160.897247,9842200
2007-03-05,193.550003,197.490005,189.850006,190.000000,156.234879,13391800
2007-03-06,193.899994,198.199997,193.699997,197.369995,162.295151,10796300
2007-03-07,197.479996,199.000000,195.500000,195.589996,160.831421,8459500
2007-03-08,198.029999,202.020004,198.000000,199.940002,164.408432,10789400
2007-03-09,202.949997,202.990005,198.860001,201.699997,165.855667,7676900
2007-03-12,200.000000,202.889999,198.860001,202.600006,166.595734,9623200
2007-03-13,204.960007,208.559998,198.520004,199.029999,163.660065,31973100
2007-03-14,200.000000,202.160004,197.539993,200.149994,164.581070,20394300
2007-03-15,200.000000,202.369995,199.500000,200.889999,165.189529,9741600
2007-03-16,200.789993,201.050003,198.270004,199.000000,163.635452,10875200
2007-03-19,201.320007,202.500000,200.440002,202.440002,166.464127,8186200
2007-03-20,202.490005,204.429993,202.000000,204.000000,167.746933,6641900
2007-03-21,205.339996,211.509995,204.160004,210.949997,173.461838,10934100
2007-03-22,211.699997,211.750000,209.289993,210.080002,172.746399,8016100
2007-03-23,210.059998,211.889999,209.710007,211.889999,174.234802,5106800
2007-03-26,212.009995,212.220001,209.300003,211.729996,174.103180,6525100
2007-03-27,211.009995,211.729996,209.740005,209.869995,172.573776,4806100
2007-03-28,208.210007,208.669998,206.190002,206.759995,170.016418,7991200
2007-03-29,208.089996,208.889999,206.300003,207.199997,170.378235,6380800
2007-03-30,207.440002,209.029999,204.699997,206.630005,169.909485,5177000
2007-04-02,207.669998,207.679993,203.289993,205.649994,169.103622,5797000
2007-04-03,207.000000,209.750000,206.470001,209.750000,172.475052,5015300
2007-04-04,209.449997,209.949997,208.210007,208.789993,171.685669,4141600
2007-04-05,208.500000,208.500000,207.410004,207.929993,170.978546,3010800
2007-04-09,208.570007,209.869995,207.449997,208.940002,171.809006,3610500
2007-04-10,208.300003,209.809998,208.210007,209.050003,171.899521,3002700
2007-04-11,208.699997,208.869995,206.610001,206.929993,170.156174,5550400
2007-04-12,206.250000,207.520004,205.389999,207.050003,170.254852,3946200
