Date,Open,High,Low,Close,Adj Close,Volume
2006-09-11,35.063831,35.191490,34.876595,34.893616,18.871422,795710
2006-09-12,35.148937,35.148937,34.876595,35.038300,18.949663,1553350
2006-09-13,35.063831,35.531914,34.893616,35.455318,19.175207,1968595
2006-09-14,35.097874,35.319149,34.765957,34.825531,19.070353,1114253
2006-09-15,35.021278,35.148937,34.910637,35.021278,19.177536,951985
2006-09-18,34.978722,35.021278,34.442554,34.510639,18.897924,1040580
2006-09-19,34.451065,34.689362,34.451065,34.459576,18.869951,821678
2006-09-20,34.468086,34.740425,34.408512,34.587234,18.939861,713695
2006-09-21,34.502129,34.646809,34.306381,34.502129,18.893251,879605
2006-09-22,34.340427,34.451065,34.263828,34.348934,18.809361,640023
2006-09-25,34.553192,34.995747,34.331917,34.799999,19.056368,873025
2006-09-26,35.004253,35.004253,34.561703,34.782978,19.047049,359080
2006-09-27,34.799999,35.446808,34.604256,35.412766,19.391916,1027655
2006-09-28,35.489361,35.531914,35.123405,35.514893,19.447840,922845
2006-09-29,35.489361,35.599998,35.268085,35.327660,19.345316,1053388
2006-10-02,35.327660,35.795746,35.208511,35.659573,19.527073,1174530
2006-10-03,35.599998,35.821278,35.336170,35.634045,19.513083,1056325
2006-10-04,35.506382,36.068085,35.438297,36.059574,19.746109,1521625
2006-10-05,35.974468,36.144680,35.795746,35.965958,19.694845,747888
2006-10-06,35.957447,36.008511,35.574467,35.676598,19.536392,637438
2006-10-09,35.659573,35.761703,35.463829,35.719151,19.559687,343335
2006-10-10,35.761703,35.821278,35.591488,35.761703,19.582989,423705
2006-10-11,35.778725,36.544682,35.778725,36.451065,19.960489,1362178
2006-10-12,36.553192,36.817020,36.289364,36.774467,20.137573,1457588
2006-10-13,36.910637,36.910637,36.493618,36.757446,20.128256,971960
2006-10-16,36.944679,37.012768,36.740425,36.919147,20.216812,851758
2006-10-17,36.995747,37.608513,36.944679,37.599998,20.589630,2260700
2006-10-18,37.599998,38.544682,37.591488,38.476597,21.069654,1984458
2006-10-19,38.476597,38.553192,38.255318,38.510639,21.088301,1412350
2006-10-20,38.510639,38.680851,38.331917,38.536171,21.102280,1896685
2006-10-23,38.536171,38.672340,38.144680,38.553192,21.111595,1185928
2006-10-24,38.553192,38.723404,38.297871,38.714893,21.200148,1229755
2006-10-25,38.706383,39.123405,38.663830,38.961700,21.335304,937885
2006-10-26,38.723404,38.834042,38.417023,38.502129,21.083643,1048923
2006-10-27,38.468086,38.561703,38.408512,38.442554,21.051014,656003
2006-10-30,38.553192,38.638298,38.382980,38.510639,21.088301,524050
2006-10-31,38.553192,38.680851,38.340427,38.663830,21.172186,939060
2006-11-01,38.927662,39.293617,38.765957,39.114895,21.419188,1129410
2006-11-02,39.165958,39.276596,38.842552,39.131916,21.428514,1649818
2006-11-03,39.131916,39.174469,38.851063,38.902126,21.302671,955158
2006-11-06,39.021278,39.251064,38.885105,39.182980,21.456469,703943
2006-11-07,39.182980,39.378723,38.825531,39.123405,21.423851,1598470
2006-11-08,39.131916,39.344681,38.978722,39.217022,21.475117,1186045
2006-11-09,39.217022,39.217022,38.876595,38.919147,21.312004,1009560
2006-11-10,38.936169,39.310638,38.808510,39.285107,21.512392,810045
2006-11-13,39.302128,39.370213,39.072338,39.208511,21.470453,509833
2006-11-14,39.310638,39.361702,39.038300,39.174469,21.451815,1062670
2006-11-15,39.131916,39.574467,39.114895,39.497871,21.628906,1304838
2006-11-16,39.582977,39.965958,39.531914,39.838299,21.815321,903928
2006-11-17,39.872341,40.212765,39.829788,39.957447,21.880564,1698110
2006-11-20,39.855320,40.025532,39.804256,39.838299,21.815321,665873
2006-11-21,39.846809,39.923405,39.702129,39.872341,21.833961,779143
2006-11-22,39.685104,40.008511,39.659573,40.000000,21.903866,748358
2006-11-24,39.872341,39.957447,39.778725,39.778725,21.782692,300448
2006-11-27,39.804256,39.812767,39.557446,39.591488,21.680166,700418
2006-11-28,39.599998,39.804256,39.438297,39.659573,21.717453,929543
2006-11-29,39.634045,39.974468,39.617020,39.914894,21.857258,1039405
2006-11-30,39.897873,40.170212,39.787235,40.076595,21.945818,1264300
2006-12-01,40.076595,40.314896,39.982979,40.263828,22.048338,1091223
2006-12-04,40.263828,40.765957,40.263828,40.655319,22.262724,757640
2006-12-05,40.655319,40.706383,40.510639,40.646809,22.258066,721803
2006-12-06,40.655319,40.672340,40.468086,40.510639,22.183495,604420
2006-12-07,40.621277,40.646809,40.170212,40.246807,22.039026,643078
2006-12-08,40.331917,40.578724,40.059574,40.187233,22.006411,701593
2006-12-11,40.340427,40.740425,40.212765,40.706383,22.290684,1047748
2006-12-12,40.740425,41.378723,40.731915,41.353191,22.644871,1493308
2006-12-13,41.489361,41.642551,41.310638,41.489361,22.719439,1093808
2006-12-14,41.234043,41.634045,41.123405,41.514893,22.983286,2513795
2006-12-15,41.617020,41.634045,41.242554,41.463829,22.955027,1148680
2006-12-18,41.421276,41.506382,41.004253,41.046810,22.724152,942350
2006-12-19,41.029785,41.412766,40.851063,41.285107,22.856071,859865
2006-12-20,41.319149,41.489361,41.157448,41.165958,22.790112,766923
2006-12-21,41.123405,41.327660,41.055321,41.174469,22.794834,764220
2006-12-22,41.319149,41.319149,41.038300,41.106384,22.757133,658235
2006-12-26,41.165958,41.574467,41.123405,41.523403,22.987997,524520
2006-12-27,41.634045,41.906384,41.634045,41.863831,23.176476,730380
2006-12-28,41.855320,41.880852,41.344681,41.370213,22.903200,590438
2006-12-29,41.370213,41.446808,41.012768,41.200001,22.808966,731790
2007-01-03,41.302128,42.059574,41.251064,41.872341,23.181189,1391435
2007-01-04,41.719151,41.957447,41.455318,41.506382,22.978582,682910
2007-01-05,41.404255,41.446808,40.306381,40.570213,22.460300,1293205
2007-01-08,40.442554,40.672340,40.204254,40.400002,22.366068,744715
2007-01-09,40.400002,40.468086,40.085106,40.212765,22.262409,1168890
2007-01-10,40.229786,40.289364,39.889362,40.144680,22.224722,884070
2007-01-11,40.229786,40.306381,39.693619,39.812767,22.040974,1409883
2007-01-12,39.685104,39.931915,39.063831,39.106384,21.649899,1613393
2007-01-16,38.978722,39.668083,38.510639,39.395744,21.810095,1036468
